Id,kepid,kepoi_name,koi_period
777,8766222,K01260.01,5.2972293
778,8678594,K01261.01,133.460999
779,10925104,K00156.02,5.188563677
780,8678594,K01261.02,15.19423359
781,8703884,K01262.01,14.17098745
782,8560840,K01263.01,31.9734169
783,4076098,K01323.01,3.990105908
784,4551328,K01324.01,0.52205862
785,4282872,K01325.01,10.03538181
786,4639868,K01326.01,53.10094262
787,10555375,K00158.01,5.80181368
788,4372768,K01327.01,15.6402515
789,7375795,K01378.02,0.691666384
790,7211221,K01379.01,5.62154315
791,7025526,K01380.01,1.074106954
792,9451127,K01381.01,5.117401517
793,9446824,K01382.01,4.20233673
794,11356260,K01441.01,8.50698069
795,11044770,K00170.01,15.60865244
796,11600889,K01442.01,0.669310092
797,11197126,K01443.01,4.494498254
798,11043167,K01444.01,44.9306706
799,8612847,K01264.01,14.13175309
800,8552583,K01265.01,1.061934816
801,8547140,K01266.01,11.41926141
802,8519253,K01267.01,5.93821065
803,8813698,K01268.01,268.9410974
804,8757910,K01269.01,0.655001616
805,4072526,K01329.01,33.1996355
806,4150539,K01330.01,8.65306587
807,4274548,K01331.01,6.80082032
808,4455231,K01332.01,19.30581662
809,8953257,K01383.01,3.221785738
810,8971432,K01384.01,0.6243875
811,9278553,K01385.01,18.61009258
812,9527915,K00165.01,13.22175358
813,9143254,K01386.01,1.137525054
814,8949247,K01387.01,23.79993927
815,11336883,K01445.01,7.16893064
816,11336883,K01445.02,54.325574
817,11336883,K01445.03,20.01959599
818,12506351,K01446.01,1.22775877
819,7622486,K01447.01,40.24649897
820,7622486,K01447.02,2.27999662
821,9705459,K01448.01,2.48658617
822,8564587,K01270.01,5.729317577
823,10925104,K00156.03,11.77613232
824,8564587,K01270.02,11.60908533
825,8631160,K01271.01,162.0479502
826,8552498,K01272.01,0.530967162
827,8806072,K01273.01,40.05881661
828,4455231,K01332.02,6.09747233
829,4455231,K01332.03,56.637918
830,4285107,K01333.01,2.243016513
831,4150624,K01334.01,8.6531216
832,8972058,K00159.01,8.99088621
833,9346253,K01388.01,34.06456641
834,9002237,K01389.01,4.350087749
835,9288786,K01390.01,1.744101106
836,8958035,K01391.01,7.981187121
837,9040849,K01392.01,4.118775582
838,9202151,K01393.01,1.694740233
839,7842610,K01453.01,0.971933156
840,7830637,K01454.01,121.5991278
841,4760746,K01455.01,15.06806077
842,7832356,K01456.01,7.886632468
843,9643874,K01457.01,8.027681123
844,8800954,K01274.01,704.962626
845,8583696,K01275.01,50.28635977
846,8804283,K01276.01,22.79020351
847,8804283,K01276.02,13.26079792
848,8552565,K01277.01,1.061932545
849,4155328,K01335.01,127.8334997
850,4077526,K01336.01,10.21864532
851,4077526,K01336.02,15.573637
852,4077526,K01336.03,40.1015561
853,4077526,K01336.04,4.45814897
854,8937021,K01394.01,5.663621501
855,8935810,K01395.01,6.230335
856,2441495,K00166.01,12.49340725
857,9455556,K01396.01,6.62643441
858,9455556,K01396.02,3.70122061
859,9427402,K01397.01,6.247030799
860,3732821,K01207.01,13.73474071
861,3962440,K01208.01,700.0029822
862,3534076,K01209.01,272.0868353
863,3962357,K01210.01,14.55387488
864,9110357,K00016.01,0.895277575
865,8394721,K00152.04,81.0637895
866,8609450,K01278.01,24.8056775
867,6541920,K00157.01,13.02493307
868,8609450,K01278.02,44.3471936
869,8609450,K01278.03,9.2207691
870,8609450,K01278.04,13.6396648
871,4243911,K01337.01,1.922799706
872,5177104,K01603.01,3.02168007
873,4466677,K01338.01,3.222975318
874,4466677,K01338.02,42.0370662
875,4466677,K01338.03,21.0112068
876,4135665,K01339.01,4.16811839
877,9269281,K01398.01,5.82348911
878,9100484,K01399.01,8.75059775
879,9157908,K01400.01,9.41475056
880,9030447,K01401.01,0.56669006
881,9034103,K01402.01,7.13969705
882,9214942,K01403.01,18.75470238
883,2557430,K06277.01,0.648868342
884,3858704,K01211.01,3.00363219
885,3749134,K01212.01,11.30123036
886,3556220,K01213.01,0.796722833
887,3660924,K01214.01,4.24153629
888,3939150,K01215.01,17.32419108
889,8628758,K01279.01,14.37457572
890,8628758,K01279.02,9.65188331
891,8509361,K01280.01,6.0990118
892,8742590,K01281.01,49.4781446
893,8822366,K01282.01,30.8639476
894,8972058,K00159.02,2.403640701
895,4386059,K01340.01,2.90060781
896,4650674,K01341.01,4.51436096
897,4275721,K01342.01,3.77359871
898,4275721,K01342.02,8.18182189
899,8874090,K01404.01,13.32389352
900,11666881,K00167.01,4.919584997
901,9264949,K01405.01,11.41911886
902,9271752,K01406.01,11.36113254
903,9007866,K01407.01,1.3866358
904,9150827,K01408.01,14.53410833
905,3939150,K01215.02,33.0063185
906,3839488,K01216.01,11.13127159
907,3542588,K01217.01,3.47143963
908,3442055,K01218.01,29.6193891
909,3440861,K01219.01,3.50376155
910,12252424,K00153.01,8.925079516
911,8700771,K01283.01,8.0922105
912,10960993,K01284.01,3.117087797
913,6541920,K00157.02,22.687155
914,10599397,K01285.01,0.937406378
915,10879208,K01286.01,0.668483615
916,4570931,K01343.01,1.544927524
917,4136466,K01344.01,4.48758768
918,7284688,K01345.01,0.323021692
919,7199774,K01346.01,4.70818628
920,7037540,K01347.01,14.40585744
921,6866228,K01348.01,7.702374154
922,9391208,K01409.01,16.56062577
923,9391506,K01410.01,15.74958583
924,8950853,K01412.01,37.8145252
925,9006449,K01413.01,12.64504291
926,9006449,K01413.02,21.5262958
927,9006449,K01413.03,33.8845825
928,4043190,K01220.01,6.40087137
929,3640905,K01221.01,30.1599411
930,3640905,K01221.02,51.0771048
931,4060815,K01222.01,4.2856756
932,6613006,K01223.01,7.388833611
933,6606653,K01224.01,2.698021895
934,10790387,K01288.01,117.931108
935,10748393,K01289.01,4.887806806
936,10874226,K01290.01,11.97360504
937,10661771,K01291.01,1.231364189
938,10924853,K01292.01,2.102416517
939,10874926,K01293.01,11.7031093
940,6631721,K00160.01,13.73808249
941,6847018,K01349.01,16.66216657
942,7220322,K01350.01,0.752159702
943,6956233,K01352.01,4.81886153
944,7303287,K01353.01,125.8654019
945,7303287,K01353.02,34.5439452
946,11512246,K00168.01,10.74241765
947,8916492,K01414.01,4.02378908
948,11193447,K01415.01,0.312941621
949,11517719,K01416.01,2.495780169
950,11599264,K01417.01,8.428090255
951,11100657,K01418.01,8.344104633
952,6620003,K01225.01,1.714274727
953,6621116,K01226.01,137.759605
954,6629332,K01227.01,2.155278342
955,6387450,K01228.01,3.661326482
956,12252424,K00153.02,4.75400072
957,6432059,K01229.01,0.76973817
958,10549562,K01294.01,9.08937826
959,10874614,K00017.01,3.234699282
960,6541920,K00157.03,31.99552485
961,10666230,K01295.01,1.577800747
962,10971674,K01296.01,2.380862632
963,6891543,K01354.01,1.752567456
964,7211141,K01355.01,51.92920654
965,7363829,K01356.01,384.0257068
966,6719086,K01357.01,3.014330766
967,7376983,K01358.01,5.644914154
968,5084942,K00161.01,3.105507835
969,11125936,K01419.01,1.336109338
970,11026304,K01420.01,13.35151248
971,11342550,K01421.01,1693.663623
972,11497958,K01422.01,5.841636615
973,11497958,K01422.02,19.85029495
974,6462874,K01231.01,22.34293693
975,6665223,K01232.01,119.4081716
976,6545358,K01233.01,1.171536413
977,6390824,K01234.01,0.973547911
978,6546528,K01235.01,3.053563251
979,10676923,K01297.01,1.031096352
980,10604335,K01298.01,11.00817635
981,10864656,K01299.01,52.5008645
982,10975146,K01300.01,0.63133171
983,10538176,K01301.01,12.69905011
984,7376983,K01358.02,8.74292005
985,7376983,K01358.03,3.64830183
986,7376983,K01358.04,2.345863002
987,6946199,K01359.01,37.1011418
988,6946199,K01359.02,104.8205868
989,11497958,K01422.03,10.8644095
990,11177707,K01423.01,124.4197175
991,11611600,K01424.01,1.219568047
992,11254382,K01425.01,2.05388477
993,11122894,K01426.01,38.86848956
994,6677841,K01236.01,35.7353616
995,6677841,K01236.02,12.30971679
996,6677841,K01236.03,54.4205407
997,9970525,K00154.01,30.00908916
998,6531491,K01237.01,14.32407216
999,6383821,K01238.01,27.07237655
1000,10538176,K01301.02,37.5142128
1001,10724369,K01302.01,55.6391882
1002,6541920,K00157.04,46.6856205
1003,10867062,K01303.01,34.2966363
1004,10744335,K01304.01,4.59726613
1005,4860678,K01602.01,9.97716876
1006,7023960,K00187.01,30.8825387
1007,10033279,K01604.01,72.4914068
1008,5009189,K01605.01,4.93913074
1009,8230616,K01713.02,2.240486703
1010,9836959,K01715.01,105.0145774
1011,9838949,K01716.01,4.88084456
1012,9895006,K01717.01,10.56137217
1013,9896558,K01718.01,67.6690554
1014,9589323,K01488.01,3.949627144
1015,9823487,K01489.01,16.00460392
1016,9602514,K01490.01,3.55650737
1017,9726659,K01491.01,3.148661555
1018,12108312,K01492.01,0.70544824
1019,5371776,K01557.01,3.295701024
1020,5371776,K01557.02,9.65349016
1021,5371776,K01557.03,5.315954488
1022,9573539,K00180.01,10.04556377
1023,5371776,K01557.04,1.499144441
1024,9886661,K01606.01,5.082748362
1025,5477805,K01607.01,5.00673576
1026,10055126,K01608.01,9.17617167
1027,10055126,K01608.02,19.7383992
1028,5009743,K01609.01,41.6980186
1029,10015937,K01720.01,59.6585348
1030,10019065,K01721.01,52.6298542
1031,7950644,K00192.01,10.29099413
1032,10080248,K01722.01,14.8783945
1033,10213902,K01723.01,59.6222627
1034,9842906,K01493.01,4.9883873
1035,11821363,K01494.01,8.19596647
1036,7629518,K01495.01,15.59466045
1037,10810838,K00174.01,56.35407916
1038,4828341,K01496.01,36.12895451
1039,10019763,K01558.01,32.50456309
1040,9899280,K01559.01,1.332560589
1041,8046659,K01560.01,31.56904354
1042,4940438,K01561.01,9.08590495
1043,5308663,K01562.01,0.784512952
1044,5474733,K01610.01,0.883778461
1045,10963065,K01612.01,2.465024332
1046,6268648,K01613.01,15.86624787
1047,10125352,K00021.01,4.288515468
1048,5357901,K00188.01,3.797018259
1049,4278221,K01615.01,1.340596782
1050,10214162,K01724.01,17.42393582
1051,10905746,K01725.01,9.8786461
1052,8242434,K01726.01,44.96407458
1053,6185331,K01727.01,49.7700907
1054,11820830,K01728.01,12.7319385
1055,11774387,K01497.01,0.520222869
1056,9636135,K01498.01,5.83376197
1057,9636135,K01498.02,2.42150341
1058,7841925,K01499.01,14.16400071
1059,7841925,K01499.03,6.20920207
1060,5219234,K01563.01,5.48711441
1061,5219234,K01563.02,8.29084167
1062,5219234,K01563.03,3.20539622
1063,5219234,K01563.04,16.73869035
1064,6470149,K01230.01,165.739861
1065,12504988,K00181.01,5.093938816
1066,9015738,K01616.01,13.93291548
1067,7215603,K01618.01,2.36436762
1068,4276716,K01619.01,20.6654374
1069,5561278,K01621.01,20.31047472
1070,7287683,K01622.01,69.8347983
1071,6387542,K01626.01,2.53475568
1072,8266276,K01731.01,2.59488443
1073,6869184,K01732.01,43.3167427
1074,10799735,K00193.01,37.59029855
1075,9719634,K01500.01,3.351556891
1076,7439316,K01501.01,2.617028373
1077,12061238,K01502.01,1.876406096
1078,8323753,K00175.01,6.71425632
1079,12400538,K01503.01,150.2412582
1080,5184584,K01564.01,53.44944498
1081,5636648,K01565.01,0.466743525
1082,5564247,K01566.01,1.727177258
1083,5438099,K01567.01,7.24022418
1084,5438099,K01567.02,4.64622383
1085,6543893,K01627.01,10.29674097
1086,6543893,K01627.02,5.93919041
1087,6975129,K01628.01,19.74733983
1088,11391018,K00189.01,30.36044536
1089,8685497,K01629.01,4.4096675
1090,4365645,K01738.01,4.16787814
1091,7199906,K01739.01,220.6565125
1092,8197343,K01746.01,11.79161234
1093,7032421,K01747.01,20.55848388
1094,6786348,K01749.01,26.964501
1095,9641018,K01504.01,2.178154348
1096,9813499,K01505.01,5.03257009
1097,12254792,K01506.01,40.4286676
1098,12020218,K01507.01,21.3588236
1099,7690844,K01508.01,22.0459163
1100,9535080,K01509.01,49.6456235
1101,5438099,K01567.03,17.32670445
1102,5438099,K01567.04,44.8411168
1103,5210475,K01568.01,1.008917105
1104,8009350,K01569.01,13.75207851
1105,8082001,K01570.01,6.33855946
1106,9017682,K01630.01,11.30507984
1107,9277896,K01632.01,4.59489816
1108,9401997,K01633.01,32.2964275
1109,10686864,K01637.01,2.97041801
1110,10749128,K01639.02,9.9824036
1111,11904734,K01764.01,12.68173393
1112,8043714,K01765.01,6.814984472
1113,7918217,K01770.01,63.9354965
1114,10153011,K01773.01,83.09708021
1115,9631995,K00022.01,7.891448838
1116,11870545,K01510.01,0.839961456
1117,7901948,K01511.01,2.578852119
1118,11955499,K01512.01,9.04189129
1119,6442377,K00176.01,30.22910274
1120,9784222,K01513.01,0.798200403
1121,5376836,K00182.01,3.479425638
1122,5557821,K01571.01,2.92878704
1123,10004519,K01572.01,9.80321143
1124,5031857,K01573.01,24.81097206
1125,5031857,K01573.02,7.136922
1126,10879038,K01641.01,4.8538404
1127,10990917,K01643.01,11.04605365
1128,11043136,K01644.01,2.621706694
1129,11046025,K01646.01,3.72020708
1130,5771719,K00190.01,12.26486736
1131,9729691,K01751.01,8.689301216
1132,4950232,K01753.01,0.979442525
1133,10904857,K00194.01,3.120828136
1134,8651389,K01754.01,15.13590453
1135,9520668,K01514.01,1.399326503
1136,7871954,K01515.01,1.937029968
1137,7871954,K01515.02,7.06117322
1138,12418724,K01516.01,20.55331441
1139,7456001,K01517.01,40.0686713
1140,10028792,K01574.01,114.73658
1141,10028792,K01574.02,191.239133
1142,10028792,K01574.03,5.83393857
1143,5553652,K01575.01,24.3282251
1144,5299459,K01576.01,10.41572666
1145,11153121,K01647.01,14.97031664
1146,11153121,K01647.02,32.2753853
1147,11153121,K01647.03,6.33027476
1148,11177543,K01648.01,38.3262237
1149,11337141,K01649.01,4.04355245
1150,6705142,K01758.01,5.59728249
1151,3967760,K01760.01,5.52418625
1152,3967760,K01760.02,8.77514782
1153,4067336,K01761.01,10.12742274
1154,5387843,K01762.01,0.870693883
1155,7549209,K01518.01,27.5071114
1156,7663405,K01519.01,5.1443645
1157,9765975,K01520.01,18.45848388
1158,9818462,K01521.01,25.9421582
1159,6803202,K00177.01,21.06075303
1160,5299459,K01576.02,13.08424286
1161,9651668,K00183.01,2.684328541
1162,5299459,K01576.03,23.3397956
1163,12506770,K01577.01,2.806243488
1164,5629985,K01578.01,2.27190723
1165,9898364,K01579.01,7.132351753
1166,11337372,K01650.01,6.53194024
1167,11337833,K01651.01,51.3011844
1168,11546211,K01654.01,1.097211085
1169,11547505,K01655.01,0.938466959
1170,4471747,K01656.01,51.3901452
1171,11502867,K00195.01,3.217518511
1172,9909735,K01779.01,4.66271902
1173,9909735,K01779.02,11.8150174
1174,11551692,K01781.01,7.834433676
1175,11551692,K01781.02,3.005156911
1176,12266636,K01522.01,33.3856176
1177,9850893,K01523.01,8.48039789
1178,4826110,K01524.01,1.333395306
1179,7869917,K01525.01,7.71467686
1180,9824805,K01526.01,4.4444826
1181,5193400,K01580.01,21.3781146
1182,7939330,K01581.01,29.5422566
1183,7939330,K01581.02,144.551628
1184,4918309,K01582.01,186.4361811
1185,12602568,K01583.01,8.04727721
1186,9941066,K01584.01,5.87063416
1187,5972334,K00191.01,15.35876777
1188,4650733,K01659.01,29.5390897
1189,4830605,K01660.01,35.6364022
1190,4832197,K01661.01,0.94773253
1191,12120943,K01458.01,8.98128472
1192,9761199,K01459.01,0.692015479
1193,7751571,K01460.01,17.0421346
1194,9579499,K01461.01,7.94671044
1195,11913013,K01462.01,3.74781242
1196,7768451,K01527.01,192.667139
1197,7691260,K01528.01,3.989544192
1198,9821454,K01529.01,17.9776037
1199,9821454,K01529.02,11.8693144
1200,11954842,K01530.01,12.98494603
1201,7972785,K00184.01,7.300735516
1202,5470739,K01585.01,19.17893976
1203,10022908,K01586.01,6.99130452
1204,9932970,K01587.01,52.971584
1205,5617854,K01588.01,3.517494725
1206,4932442,K01665.01,6.93365167
1207,4932442,K01665.02,5.91393977
1208,5183357,K01669.01,61.0373591
1209,5269467,K01672.01,33.8677783
1210,5360920,K01675.01,14.62399621
1211,7672940,K01463.01,1064.268096
1212,7838655,K01464.01,2.113202658
1213,11702948,K01465.01,9.771462706
1214,9512981,K01466.01,281.5628889
1215,7770450,K01467.01,1.157808038
1216,11455491,K00178.01,6.14281498
1217,11764462,K01531.01,5.69919592
1218,11656246,K01532.01,18.11473813
1219,7808587,K01533.01,6.24145791
1220,4741126,K01534.01,20.4222447
1221,5301750,K01589.01,8.72585478
1222,5301750,K01589.02,12.88291395
1223,5301750,K01589.03,27.4345973
1224,5301750,K01589.04,4.22453631
1225,5301750,K01589.05,44.5520266
1226,5526717,K01677.01,52.069002
1227,5972334,K00191.02,2.418406841
1228,5526717,K01677.02,8.51170088
1229,5530882,K01680.01,5.0825188
1230,5531953,K01681.01,6.93910337
1231,6034945,K01683.01,9.11500269
1232,9851226,K01468.01,8.48031942
1233,8692861,K00172.01,13.7223682
1234,7543649,K01469.01,3.582076914
1235,9480310,K01470.01,15.43400996
1236,11858748,K01471.01,1.780984316
1237,4741126,K01534.02,7.63846084
1238,11669125,K01535.01,70.6981724
1239,12159249,K01536.01,3.74443645
1240,9872292,K01537.01,10.19154678
1241,9963461,K01538.01,10.5815819
1242,8081482,K01539.01,2.819453322
1243,5542466,K01590.01,12.89006728
1244,4178389,K00185.01,23.21050996
1245,5542466,K01590.02,2.35574505
1246,5542466,K01590.03,4.74666128
1247,10028140,K01591.01,19.65639342
1248,6048024,K01684.01,62.81584402
1249,6049190,K01685.01,70.468171
1250,6149553,K01686.01,56.86716792
1251,6198999,K01687.01,3.93246069
1252,6310636,K01688.01,0.921030497
1253,6616218,K01692.01,5.960400011
1254,7761545,K01472.01,85.3514875
1255,7499398,K01473.01,23.02028478
1256,12365184,K01474.01,69.72646639
1257,4770365,K01475.01,1.609321941
1258,4770365,K01475.02,9.51220046
1259,4770365,K01475.03,4.72941177
1260,10748390,K00003.01,4.887803076
1261,11804465,K00020.01,4.437962934
1262,9663113,K00179.01,20.74028645
1263,5649956,K01540.01,1.207852845
1264,4840513,K01541.01,2.379282197
1265,5217586,K01592.01,26.0692512
1266,5289854,K01593.01,9.69501146
1267,5289854,K01593.02,15.3825394
1268,9895709,K01594.01,1.818939148
1269,10006581,K01595.01,40.1097817
1270,5972334,K00191.03,0.708621057
1271,6616218,K01692.02,2.46106962
1272,6696462,K01693.01,3.403743926
1273,7220429,K01700.01,8.03753796
1274,7222086,K01701.01,2.43902575
1275,12406749,K01476.01,56.3587987
1276,8692861,K00172.02,242.467406
1277,7811397,K01477.01,169.4976085
1278,12403119,K01478.01,76.13622222
1279,9842890,K01479.01,4.9883872
1280,8113154,K01542.01,2.586878667
1281,5270698,K01543.01,3.964333304
1282,5024450,K01544.01,1.525924389
1283,5282049,K01545.01,5.910371418
1284,5475431,K01546.01,0.917568975
1285,10027323,K01596.01,5.92365747
1286,12019440,K00186.01,3.24325988
1287,5039228,K01597.01,7.79668781
1288,10004738,K01598.01,56.4758069
1289,10004738,K01598.02,92.8747294
